pokemon_id,version_id,flavor_text
205,14,"It is encased in a steel shell. Its
peering eyes are all that can be
seen of its mysterious innards."
205,15,"Its entire body is shielded by a
steel-hard shell. What lurks inside
this shell is a total mystery."
205,16,"It remains immovably rooted to its
tree. It scatters pieces of its hard
shell to drive its enemies away."
206,4,"When spotted, this
POKéMON escapes
backward by furi­ously boring into
the ground with
its tail."
206,5,"If spotted, it es­
capes by burrowing
with its tail.It can float just
slightly using its
wings."
206,6,"It hides deep
inside caves where
no light everreaches it and
remains virtually
motionless there."
206,7,"DUNSPARCE has a drill for its tail.
It uses this tail to burrow into the
ground backwards.This POKéMON is known to make its nest
in complex shapes deep under the
ground."
206,8,"DUNSPARCE has a drill for its tail.
It uses this tail to burrow into the
ground backwards.This POKéMON is known to make its nest
in complex shapes deep under the
ground."
206,9,"Its drill-tipped tail is used to burrow into
the ground backwards. This POKéMON is
known to make its nest in complex shapes
deep under the ground."
206,10,"If spotted, it escapes by burrowing with
its tail. It can hover just slightly using
its wings."
206,11,"When spotted, this POKéMON escapes
backward by furiously boring into the
ground with its tail."
206,12,"It digs into the ground with its
tail and makes a mazelike nest.
It can fly just a little."
206,13,"It digs into the ground with its
tail and makes a mazelike nest.
It can fly just a little."
206,14,"It digs into the ground with its
tail and makes a mazelike nest.
It can fly just a little."
206,15,"When spotted, this Pokémon escapes
backward by furiously boring into
the ground with its tail."
206,16,"If spotted, it escapes by burrowing
with its tail. It can float just
slightly using its wings."
207,4,"It flies straight
at its target's
face then clampsdown on the star­
tled victim to
inject poison."
207,5,"It usually clings
to cliffs. When it
spots its prey, itspreads its wings
and glides down to
attack."
207,6,"It builds its nest
on a steep cliff.
When it is donegliding, it hops
along the ground
back to its nest."
207,7,"GLIGAR glides through the air without
a sound as if it were sliding.
This POKéMON hangs on to the face ofits foe using its clawed hind legs and
the large pincers on its forelegs, then
injects the prey with its poison barb."
207,8,"GLIGAR glides through the air without
a sound as if it were sliding.
This POKéMON hangs on to the face ofits foe using its clawed hind legs and
the large pincers on its forelegs, then
injects the prey with its poison barb."
207,9,"It glides without making a single sound.
It grasps the face of its foe using its
hind and large front claws, then stabs
with its poison barb."
207,10,"It usually clings to cliffs. When it spots
its prey, it spreads its wings and glides
down to attack."
207,11,"It flies straight at its target’s face,
then clamps down on the startled
victim to inject poison."
207,12,"It sails on the winds with its
limbs extended to strike from the
sky. It aims for the prey’s face."
207,13,"It sails on the winds with its
limbs extended to strike from the
sky. It aims for the prey’s face."
207,14,"It glides as if sliding. It startles
foes by clamping on to their faces,
then jabs with its poison stinger."
207,15,"It flies straight at its target’s
face, then clamps down on the
startled victim to inject poison."
207,16,"It usually clings to cliffs. When it
spots its prey, it spreads its wings
and glides down to attack."
208,4,"Its body has been
compressed deep
under the ground.As a result, it is
even harder than a
diamond."
208,5,"It is said that if
an ONIX lives for
over 100 years,its composition
changes to become
diamond-like."
208,6,"The many small
metal particles
that cover thisPOKéMON's body
reflect bright
light well."
208,7,"STEELIX lives even further underground
than ONIX. This POKéMON is known to dig
towards the earth’s core.There are records of this POKéMON
reaching a depth of over six-tenths
of a mile underground."
208,8,"STEELIX lives even further underground
than ONIX. This POKéMON is known to dig
towards the earth’s core.There are records of this POKéMON
reaching a depth of over six-tenths
of a mile underground."
208,9,"STEELIX live even further underground
than ONIX. This POKéMON is known to dig
toward the earth’s core, reaching a depth
of over six-tenths of a mile underground."
208,10,"It is said that if an ONIX lives for over
100 years, its composition changes to
become diamond-like."
208,11,"Its body has been compressed deep under
the ground. As a result, it is even harder
than diamond."
208,12,"Tempered underground under
high pressure and heat, its
body is harder than any metal."
208,13,"It chews its way through boulders
with its sturdy jaws. Its eyes can
see in the darkness underground."
208,14,"It is thought its body transformed
as a result of iron accumulating
internally from swallowing soil."
208,15,"Its body has been compressed deep
under the ground. As a result,
it is even harder than a diamond."
208,16,"It’s said that if an ONIX lives for 100
years, its composition becomes
diamondlike as it evolves into a STEELIX."
209,4,"Although it looks
frightening, it is
actually kind andaffectionate. It
is very popular
among women."
209,5,"It has an active,
playful nature.
Many women liketo frolic with it
because of its af­
fectionate ways."
209,6,"In truth, it is a
cowardly POKéMON.
It growls eagerlyin order to hide
its fear from its
opponent."
209,7,"By baring its fangs and making a scary
face, SNUBBULL sends smaller POKéMON
scurrying away in terror.However, this POKéMON seems a little
sad at making its foes flee."
209,8,"By baring its fangs and making a scary
face, SNUBBULL sends smaller POKéMON
scurrying away in terror.However, this POKéMON seems a little
sad at making its foes flee."
209,9,"By baring its fangs and making a scary
face, it sends smaller POKéMON scurrying
in terror. The SNUBBULL does seem a
little sad at making its foes flee."
209,10,"It has an active, playful nature. Many
women like to frolic with it because of
its affectionate ways."
209,11,"Although it looks frightening, it is
actually kind and affectionate. It is very
popular among women."
209,12,"Small Pokémon flee from its scary
face. It is, however, considered
by women to be cute."
209,13,"Small Pokémon flee from its scary
face. It is, however, considered
by women to be cute."
209,14,"Small Pokémon flee from its scary
face. It is, however, considered
by women to be cute."
209,15,"Although it looks frightening, it
is actually kind and affectionate.
It is very popular among women."
209,16,"It has an active, playful nature.
Many women like to frolic with it
because of its affectionate ways."
210,4,"It is actually
timid and easily
spooked. If at­tacked, it flails
about to fend off
its attacker."
210,5,"Because its fangs
are too heavy, it
always keeps itshead tilted down.
However, its BITE
is powerful."
210,6,"It can make most
any POKéMON run
away simply byopening its mouth
wide to reveal its
big fangs."
210,7,"GRANBULL has a particularly well-
developed lower jaw. The enormous fangs
are heavy, causing the POKéMON to tipits head back for balance.
Unless it is startled, it will not try to
bite indiscriminately."
210,8,"GRANBULL has a particularly well-
developed lower jaw. The enormous fangs
are heavy, causing the POKéMON to tipits head back for balance.
Unless it is startled, it will not try to
bite indiscriminately."
210,9,"It has a particularly well-developed lower
jaw. The huge fangs are heavy, causing
it to tilt its head. Unless it is startled, it
will not try to bite."
210,10,"Because its fangs are too heavy, it
always keeps its head tilted down.
However, its BITE is powerful."
210,11,"It is actually timid and easily spooked.
If attacked, it flails about to fend off
its attacker."
210,12,"It is timid in spite of its looks.
If it becomes enraged, however,
it will strike with its huge fangs."
210,13,"It is timid in spite of its looks.
If it becomes enraged, however,
it will strike with its huge fangs."
210,14,"It is timid in spite of its looks.
If it becomes enraged, however,
it will strike with its huge fangs."
210,15,"It is actually timid and easily
spooked. If attacked, it flails
about to fend off its attacker."
210,16,"Because its fangs are too heavy, it
always keeps its head tilted down.
However, its bite is powerful."
211,4,"To fire its poison
spikes, it must
inflate its bodyby drinking over
2.6 gallons of
water all at once."
211,5,"The small spikes
covering its body
developed fromscales. They in­
ject a toxin that
causes fainting."
211,6,"When faced with a
larger opponent,
it swallows asmuch water as it
can to match the
opponent's size."
