item_id,version_group_id,language_id,flavor_text
340,6,9,"Hurls sludge at the
foe. It may poison
the foe."
340,7,9,"Filthy sludge is
hurled at the foe.
It may poison the
target."
340,8,9,"Unsanitary sludge is hurled at
the foe. It may also poison the
target."
340,9,9,"Unsanitary sludge is hurled at
the foe. It may also poison the
target."
340,10,9,"Unsanitary sludge is hurled at
the foe. It may also poison the
target."
340,11,5,"Envoie des détritus sur l’ennemi. Peut
aussi l’empoisonner."
340,11,9,"Unsanitary sludge is hurled at the
target. It may also poison the target."
340,14,9,"Unsanitary sludge is hurled at the
target. It may also poison the target."
341,5,9,"Causes a sandstorm
that hits the foe
over several turns."
341,6,9,"Causes a sandstorm
that hits the foe
over several turns."
341,7,9,"A 5-turn sandstorm
that damages all
types except ROCK,
GROUND, and STEEL."
341,8,9,"A five-turn sandstorm is summoned
to hurt all combatants except the
Rock, Ground, and Steel types."
341,9,9,"A five-turn sandstorm is summoned
to hurt all combatants except the
Rock, Ground, and Steel types."
341,10,9,"A five-turn sandstorm is summoned
to hurt all combatants except the
Rock, Ground, and Steel types."
341,11,5,"Une tempête de sable de 5 tours
qui blesse tous les Pokémon sauf
les types Roche, Sol et Acier."
341,11,9,"A five-turn sandstorm is summoned
to hurt all combatants except the
Rock, Ground, and Steel types."
341,14,9,"A five-turn sandstorm is summoned
to hurt all combatants except the
Rock, Ground, and Steel types."
341,15,9,"A five-turn sandstorm is summoned
to hurt all combatants except for
Rock, Ground, and Steel types."
342,5,9,"A powerful fire
attack that may
burn the foe."
342,6,9,"A powerful fire
attack that may
burn the foe."
342,7,9,"The foe is hit with
an intense flame.
It may leave the
target with a burn."
342,8,9,"The foe is attacked with an intense
blast of all-consuming fire. It may
also leave the target with a burn."
342,9,9,"The foe is attacked with an intense
blast of all-consuming fire. It may
also leave the target with a burn."
342,10,9,"The foe is attacked with an intense
blast of all-consuming fire. It may
also leave the target with a burn."
342,11,5,"Un déluge de flammes ardentes submerge
l’ennemi. Peut le brûler."
342,11,9,"The target is attacked with an intense
blast of all-consuming fire. It may
also leave the target with a burn."
342,14,9,"The target is attacked with an intense
blast of all-consuming fire. It may
also leave the target with a burn."
343,5,9,"Stops the foe from
moving with rocks.
May lower SPEED."
343,6,9,"Stops the foe from
moving with rocks.
May lower SPEED."
343,7,9,"Boulders are hurled
at the foe. It also
lowers the foe’s
SPEED if it hits."
343,8,9,"Large boulders are hurled at the foe
to inflict damage. It may also make the
target flinch."
343,9,9,"Large boulders are hurled at the foe
to inflict damage. It lowers the foe’s
Speed."
343,10,9,"Large boulders are hurled at the foe
to inflict damage. It lowers the foe’s
Speed."
343,11,5,"Des rochers frappent l’ennemi. Réduit
aussi sa Vitesse en l’empêchant de
se déplacer."
343,11,9,"Boulders are hurled at the target. It
also lowers the target’s Speed by
preventing its movement."
343,14,9,"Boulders are hurled at the target. It
also lowers the target’s Speed by
preventing its movement."
343,15,9,"Boulders are hurled at the target.
This also lowers the target's Speed
stat by preventing its movement."
344,5,9,"An extremely fast
attack that can’t
be avoided."
344,6,9,"An extremely fast
attack that can’t
be avoided."
344,7,9,"An extremely fast
attack against one
target. It can’t be
evaded."
344,8,9,"The user confounds the foe with speed,
then strikes. The attack lands without
fail."
344,9,9,"The user confounds the foe with speed,
then strikes. The attack lands without
fail."
344,10,9,"The user confounds the foe with speed,
then strikes. The attack lands without
fail."
344,11,5,"Le lanceur prend l’ennemi de vitesse
et le lacère. N’échoue jamais."
344,11,9,"The user confounds the target
with speed, then slashes.
The attack lands without fail."
344,14,9,"The user confounds the target
with speed, then slashes.
The attack lands without fail."
344,15,9,"The user confounds the target with
speed, then slashes.
This attack never misses."
345,5,9,"Prevents the foe
from using the same
move in a row."
345,6,9,"Prevents the foe
from using the same
move in a row."
345,7,9,"It enrages the foe,
making it incapable
of using the same
move successively."
345,8,9,"The user torments and enrages the
foe, making it incapable of using the
same move twice in a row."
345,9,9,"The user torments and enrages the
foe, making it incapable of using the
same move twice in a row."
345,10,9,"The user torments and enrages the
foe, making it incapable of using the
same move twice in a row."
345,11,5,"Le lanceur irrite l’ennemi pour
l’empêcher d’utiliser la même
capacité 2 fois de suite."
345,11,9,"The user torments and enrages the
target, making it incapable of using the
same move twice in a row."
345,14,9,"The user torments and enrages the
target, making it incapable of using the
same move twice in a row."
346,5,9,"Raises ATTACK when
poisoned, burned,
or paralyzed."
346,6,9,"Raises ATTACK when
poisoned, burned,
or paralyzed."
346,7,9,"An attack that is
boosted if user is
burned, poisoned,
or paralyzed."
346,8,9,"An attack move that doubles its power
if the user is poisoned, paralyzed, or
has a burn."
346,9,9,"An attack move that doubles its power
if the user is poisoned, paralyzed, or
has a burn."
346,10,9,"An attack move that doubles its power
if the user is poisoned, paralyzed, or
has a burn."
346,11,5,"Une attaque dont la puissance double
lorsque le lanceur est empoisonné,
paralysé ou brûlé."
346,11,9,"An attack move that doubles its power
if the user is poisoned, paralyzed, or
has a burn."
346,14,9,"An attack move that doubles its power
if the user is poisoned, paralyzed, or
has a burn."
346,15,9,"An attack move that doubles its power if
the user is poisoned, burned, or
has paralysis."
347,5,9,"Adds an effect to
attack depending
on the location."
347,6,9,"Adds an effect to
attack depending
on the location."
347,7,9,"An attack that may
have an additional
effect that varies
with the terrain."
347,8,9,"An attack move with effects that
vary depending on the user’s
environment."
347,9,9,"An attack move with effects that
vary depending on the user’s
environment."
347,10,9,"An attack move with effects that
vary depending on the user’s
environment."
347,11,5,"Le lanceur s’entoure de feu
et charge l’ennemi. Augmente
aussi la Vitesse."
347,11,9,"The user cloaks itself with flame and
attacks. Building up more power,
it raises the user’s Speed stat."
347,14,9,"The user cloaks itself with flame and
attacks. Building up more power,
it raises the user’s Speed stat."
347,15,9,"Cloaking itself in flame, the user attacks.
Then, building up more power,
the user raises its Speed stat."
348,5,9,"The user sleeps for
2 turns to restore
health and status."
348,6,9,"The user sleeps for
2 turns to restore
health and status."
348,7,9,"The user sleeps for
two turns to fully
restore HP and heal
any status problem."
348,8,9,"The user goes to sleep for two
turns. It fully restores the user’s HP
and heals any status problem."
348,9,9,"The user goes to sleep for two
turns. It fully restores the user’s HP
and heals any status problem."
348,10,9,"The user goes to sleep for two
turns. It fully restores the user’s HP
and heals any status problem."
348,11,5,"Le lanceur dort pendant 2 tours. Il
regagne tous ses PV et n’a plus de
problèmes de statut."
348,11,9,"The user goes to sleep for two
turns. It fully restores the user’s HP
and heals any status problem."
348,14,9,"The user goes to sleep for two
turns. It fully restores the user’s HP
and heals any status problem."
348,15,9,"The user goes to sleep for two turns.
This fully restores the user's HP and
heals any status conditions."
349,5,9,"Makes it tough to
attack a foe of the
opposite gender."
349,6,9,"Makes it tough to
attack a foe of the
opposite gender."
349,7,9,"If it is the other
gender, the foe is
made infatuated and
unlikely to attack."
349,8,9,"If it is the opposite gender of the
user, the foe becomes infatuated
and less likely to attack."
349,9,9,"If it is the opposite gender of the
user, the foe becomes infatuated
and less likely to attack."
349,10,9,"If it is the opposite gender of the
user, the foe becomes infatuated
and less likely to attack."
349,11,5,"Si l’ennemi est du sexe opposé, il
tombe amoureux et rechigne alors
à attaquer."
349,11,9,"If it is the opposite gender of the
user, the target becomes infatuated
and less likely to attack."
349,14,9,"If it is the opposite gender of the
user, the target becomes infatuated
and less likely to attack."
349,15,9,"If it is the opposite gender of the user,
the target becomes infatuated and less
likely to attack."
350,5,9,"While attacking,
it may steal the
foe’s held item."
350,6,9,"While attacking,
it may steal the
foe’s held item."
350,7,9,"An attack that may
take the foe’s held
item if the user
isn’t holding one."
350,8,9,"The user attacks and steals the foe’s
held item simultaneously. It can’t
steal if the user holds an item."
350,9,9,"The user attacks and steals the foe’s
held item simultaneously. It can’t
steal if the user holds an item."
350,10,9,"The user attacks and steals the foe’s
held item simultaneously. It can’t
steal if the user holds an item."
350,11,5,"Le lanceur attaque la cible et vole
son objet. Le lanceur ne peut rien
voler s’il tient déjà un objet."
350,11,9,"The user attacks and steals the
target’s held item simultaneously. It
can’t steal if the user holds an item."
350,14,9,"The user attacks and steals the
target’s held item simultaneously. It
can’t steal if the user holds an item."
350,15,9,"The user attacks and steals the target's
held item simultaneously. The user can't
steal anything if it already holds an item."
351,5,9,"Spreads hard-edged
wings and slams
into the foe."
351,6,9,"Spreads hard-
edged wings and
slams into the foe."
351,7,9,"The foe is hit with
wings of steel.
It may also raise
the user’s DEFENSE."
351,8,9,"The foe is hit with wings of steel.
It may also raise the user’s Defense
stat."
351,9,9,"The foe is hit with wings of steel.
It may also raise the user’s Defense
stat."
351,10,9,"The foe is hit with wings of steel.
It may also raise the user’s Defense
stat."
351,11,5,"Un coup rapide qui vise les pieds
de l’ennemi et diminue sa Vitesse."
351,11,9,"The user attacks the target’s legs
swiftly, reducing the target’s
Speed stat."
351,14,9,"The user attacks the target’s legs
swiftly, reducing the target’s
Speed stat."
351,15,9,"The user makes a swift attack on
the target's legs, which lowers the
target's Speed stat."
352,5,9,"Switches abilities
with the foe on the
turn this is used."
352,6,9,"Switches abilities
with the foe on the
turn this is used."
352,7,9,"The user employs
its psychic power
to swap abilities
with the foe."
352,8,9,"The user employs its psychic power to
exchange abilities with the foe.
"
352,9,9,"The user employs its psychic power to
exchange abilities with the foe.
"
352,10,9,"The user employs its psychic power to
exchange abilities with the foe.
"
352,11,5,"Le lanceur chante et attaque l’ennemi.
Si plusieurs Pokémon déclenchent cette
attaque à la suite, l’effet augmente."
352,11,9,"The user attacks the target with a
song. Others can join in the Round and
make the attack do greater damage."
352,14,9,"The user attacks the target with a
song. Others can join in the Round and
make the attack do greater damage."
353,5,9,"Steals the effects
of the move the foe
is trying to use."
353,6,9,"Steals the effects
of the move the foe
is trying to use."
353,7,9,"Steals the effects
of the foe’s
healing or status-
changing move."
